file_path,transcription,repetition,filename
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_133_rep4.wav,doğum,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_133_rep5.wav,doğum,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_134_rep1.wav,büyümek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_134_rep2.wav,büyümek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_134_rep3.wav,büyümek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_134_rep4.wav,büyümek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_134_rep5.wav,büyümek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_135_rep1.wav,küçülmek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_135_rep2.wav,küçülmek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_135_rep3.wav,küçülmek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_135_rep4.wav,küçülmek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_135_rep5.wav,küçülmek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_136_rep1.wav,gelişmek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_136_rep2.wav,gelişmek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_136_rep3.wav,gelişmek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_136_rep4.wav,gelişmek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_136_rep5.wav,gelişmek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_137_rep1.wav,ilerlemek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_137_rep2.wav,ilerlemek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_137_rep3.wav,ilerlemek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_137_rep4.wav,ilerlemek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_137_rep5.wav,ilerlemek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_138_rep1.wav,gerilemek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_138_rep2.wav,gerilemek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_138_rep3.wav,gerilemek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_138_rep4.wav,gerilemek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_138_rep5.wav,gerilemek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_139_rep1.wav,durulmak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_139_rep2.wav,durulmak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_139_rep3.wav,durulmak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_139_rep4.wav,durulmak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_139_rep5.wav,durulmak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_141_rep1.wav,yürümek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_141_rep2.wav,yürümek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_141_rep3.wav,yürümek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_141_rep4.wav,yürümek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_141_rep5.wav,yürümek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_142_rep1.wav,sürünmek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_142_rep2.wav,sürünmek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_142_rep3.wav,sürünmek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_142_rep4.wav,sürünmek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_142_rep5.wav,sürünmek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_143_rep1.wav,uçmak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_143_rep2.wav,uçmak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_143_rep3.wav,uçmak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_143_rep4.wav,uçmak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_143_rep5.wav,uçmak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_144_rep1.wav,yüzmek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_144_rep2.wav,yüzmek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_144_rep3.wav,yüzmek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_144_rep4.wav,yüzmek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_144_rep5.wav,yüzmek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_145_rep1.wav,dalmak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_145_rep2.wav,dalmak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_145_rep3.wav,dalmak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_145_rep4.wav,dalmak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_145_rep5.wav,dalmak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_146_rep1.wav,zıplamak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_146_rep2.wav,zıplamak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_146_rep3.wav,zıplamak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_146_rep4.wav,zıplamak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_146_rep5.wav,zıplamak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_147_rep1.wav,düşmek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_147_rep2.wav,düşmek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_147_rep3.wav,düşmek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_147_rep4.wav,düşmek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_147_rep5.wav,düşmek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_148_rep1.wav,kalkmak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_148_rep2.wav,kalkmak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_148_rep3.wav,kalkmak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_148_rep4.wav,kalkmak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_148_rep5.wav,kalkmak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_150_rep1.wav,yatmak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_150_rep2.wav,yatmak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_150_rep3.wav,yatmak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_150_rep4.wav,yatmak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_150_rep5.wav,yatmak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_151_rep1.wav,uyanmak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_151_rep2.wav,uyanmak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_151_rep3.wav,uyanmak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_151_rep4.wav,uyanmak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_151_rep5.wav,uyanmak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_152_rep1.wav,uyumak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_152_rep2.wav,uyumak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_152_rep3.wav,uyumak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_152_rep4.wav,uyumak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_152_rep5.wav,uyumak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_153_rep1.wav,gülmek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_153_rep2.wav,gülmek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_153_rep3.wav,gülmek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_153_rep4.wav,gülmek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_153_rep5.wav,gülmek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_154_rep1.wav,ağlamak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_154_rep2.wav,ağlamak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_154_rep3.wav,ağlamak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_154_rep4.wav,ağlamak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_154_rep5.wav,ağlamak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_155_rep1.wav,konuşmak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_155_rep2.wav,konuşmak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_155_rep3.wav,konuşmak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_155_rep4.wav,konuşmak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_155_rep5.wav,konuşmak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_156_rep1.wav,dinlemek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_156_rep2.wav,dinlemek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_156_rep3.wav,dinlemek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_156_rep4.wav,dinlemek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_156_rep5.wav,dinlemek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_157_rep1.wav,okumak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_157_rep2.wav,okumak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_157_rep3.wav,okumak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_157_rep4.wav,okumak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_157_rep5.wav,okumak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_158_rep1.wav,yazmak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_158_rep2.wav,yazmak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_158_rep3.wav,yazmak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_158_rep4.wav,yazmak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_158_rep5.wav,yazmak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_159_rep1.wav,çizmek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_159_rep2.wav,çizmek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_159_rep3.wav,çizmek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_159_rep4.wav,çizmek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_159_rep5.wav,çizmek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_160_rep1.wav,silmek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_160_rep2.wav,silmek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_160_rep3.wav,silmek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_160_rep4.wav,silmek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_160_rep5.wav,silmek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_161_rep1.wav,kesmek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_161_rep2.wav,kesmek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_161_rep3.wav,kesmek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_161_rep4.wav,kesmek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_161_rep5.wav,kesmek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_162_rep1.wav,biçmek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_162_rep2.wav,biçmek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_162_rep3.wav,biçmek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_162_rep4.wav,biçmek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_162_rep5.wav,biçmek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_163_rep1.wav,dikmek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_163_rep2.wav,dikmek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_163_rep3.wav,dikmek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_163_rep4.wav,dikmek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_163_rep5.wav,dikmek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_164_rep1.wav,örmek,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_164_rep2.wav,örmek,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_164_rep3.wav,örmek,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_164_rep4.wav,örmek,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_164_rep5.wav,örmek,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_165_rep1.wav,yapıştırmak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_165_rep2.wav,yapıştırmak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_165_rep3.wav,yapıştırmak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_165_rep4.wav,yapıştırmak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_165_rep5.wav,yapıştırmak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_166_rep1.wav,boyamak,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_166_rep2.wav,boyamak,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_166_rep3.wav,boyamak,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_166_rep4.wav,boyamak,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_166_rep5.wav,boyamak,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_167_rep1.wav,tamir,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_167_rep2.wav,tamir,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_167_rep3.wav,tamir,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_167_rep4.wav,tamir,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_167_rep5.wav,tamir,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_168_rep1.wav,inşaat,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_168_rep2.wav,inşaat,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_168_rep3.wav,inşaat,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_168_rep4.wav,inşaat,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_168_rep5.wav,inşaat,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_169_rep1.wav,yıkım,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_169_rep2.wav,yıkım,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_169_rep3.wav,yıkım,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_169_rep4.wav,yıkım,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_169_rep5.wav,yıkım,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_170_rep1.wav,temizlik,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_170_rep2.wav,temizlik,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_170_rep3.wav,temizlik,3,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_170_rep4.wav,temizlik,4,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_170_rep5.wav,temizlik,5,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_172_rep1.wav,kargaşa,1,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_172_rep2.wav,kargaşa,2,
/Users/hasantekbas/Downloads/Algorix Project Doc/Fikret Bey /Pronouns/data/users/Furkan/words/Furkan_kelime_172_rep3.wav,kargaşa,3,
